"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","FAL_n","wFAL_n","fal"
75584,"Myotis emarginatus","female",45.9303058041042,-0.717339900426155,39.8923076923,39.8923076923,1,13,40.4
75584,"Myotis emarginatus","male",45.9303058041042,-0.717339900426155,38.4217391304,38.4217391304,1,46,40.4
75584,"Myotis mystacinus","female",45.9303058041042,-0.717339900426155,34.1125,34.0833333333333,2,6,34
75584,"Myotis mystacinus","male",45.9303058041042,-0.717339900426155,33.8461904762,33.8413793103552,2,58,34
75584,"Myotis nattereri","female",45.9303058041042,-0.717339900426155,40.3,40.4515151515273,3,11,39
75584,"Myotis nattereri","male",45.9303058041042,-0.717339900426155,39.2449124396333,39.2489817415921,3,89,39
75584,"Pipistrellus pipistrellus","female",45.9303058041042,-0.717339900426155,31.4,31.4,1,3,30.5
75584,"Pipistrellus pipistrellus","male",45.9303058041042,-0.717339900426155,30.9285714286,30.9285714286,1,7,30.5
75584,"Plecotus auritus","female",45.9303058041042,-0.717339900426155,38.94333333335,38.8230769230846,2,13,39
75584,"Plecotus auritus","male",45.9303058041042,-0.717339900426155,37.85376623375,37.8473684210368,2,57,39
75588,"Pipistrellus pipistrellus","female",46.0009213830008,-0.246861811386945,31.2571428571,31.2571428571,1,15,30.5
75588,"Pipistrellus pipistrellus","male",46.0009213830008,-0.246861811386945,31,31,1,1,30.5
75589,"Barbastella barbastellus","female",46.018082246225,-0.129021153500274,39.85625,39.8777777777778,2,18,39
75589,"Barbastella barbastellus","male",46.018082246225,-0.129021153500274,38.85,38.85,2,4,39
75593,"Barbastella barbastellus","female",46.0847481780644,0.343199011216576,39.8666666667,39.8666666667,1,15,39
75593,"Barbastella barbastellus","male",46.0847481780644,0.343199011216576,38.05,38.05,1,2,39
75989,"Pipistrellus pipistrellus","female",45.9517547942673,-1.20955874010629,31.3631578947,31.3631578947,1,19,30.5
75989,"Pipistrellus pipistrellus","male",45.9517547942673,-1.20955874010629,30.82,30.82,1,5,30.5
75990,"Pipistrellus pipistrellus","female",45.9705213923039,-1.09221284907135,31.7222222222,31.7222222222,1,9,30.5
75990,"Pipistrellus pipistrellus","male",45.9705213923039,-1.09221284907135,30.4666666667,30.4666666667,1,6,30.5
75996,"Pipistrellus pipistrellus","female",46.0789901130492,-0.386187736578276,31.9142857143,31.9142857143,1,7,30.5
75996,"Pipistrellus pipistrellus","male",46.0789901130492,-0.386187736578276,30.4666666667,30.4666666667,1,3,30.5
75997,"Barbastella barbastellus","female",46.0963779924763,-0.268200188118024,39.44,39.44,1,10,39
75997,"Barbastella barbastellus","male",46.0963779924763,-0.268200188118024,38.63,38.63,1,10,39
76000,"Pipistrellus pipistrellus","female",46.1473546787729,0.0862874118608715,31.4375,31.4375,1,8,30.5
76000,"Pipistrellus pipistrellus","male",46.1473546787729,0.0862874118608715,30.44,30.44,1,5,30.5
76002,"Barbastella barbastellus","female",46.180348221377,0.323040833790736,39.25,39.25,1,2,39
76002,"Barbastella barbastellus","male",46.180348221377,0.323040833790736,38.5444444444,38.5444444444,1,9,39
76402,"Eptesicus serotinus","female",46.1743769433676,-0.407849562640448,53.5333333333333,53.4820512820462,3,39,53
76402,"Eptesicus serotinus","male",46.1743769433676,-0.407849562640448,51.45,51.45,1,4,53
76404,"Barbastella barbastellus","female",46.2090142054461,-0.171315124484997,40.85,40.85,1,4,39
76404,"Barbastella barbastellus","male",46.2090142054461,-0.171315124484997,38.89,38.89,1,10,39
76404,"Eptesicus serotinus","female",46.2090142054461,-0.171315124484997,51.4,51.4,1,2,53
76404,"Eptesicus serotinus","male",46.2090142054461,-0.171315124484997,51.1888888889,51.1888888889,1,9,53
76404,"Myotis bechsteinii","female",46.2090142054461,-0.171315124484997,41.1857142857,41.1857142857,1,7,43
76404,"Myotis bechsteinii","male",46.2090142054461,-0.171315124484997,40.8730769231,40.8730769231,1,26,43
76404,"Myotis emarginatus","female",46.2090142054461,-0.171315124484997,39.4134493671,39.8096385542386,2,83,40.4
76404,"Myotis emarginatus","male",46.2090142054461,-0.171315124484997,37.95666666665,37.92777777775,2,18,40.4
76404,"Myotis mystacinus","female",46.2090142054461,-0.171315124484997,32.8428571429,32.8428571429,1,7,34
76404,"Myotis mystacinus","male",46.2090142054461,-0.171315124484997,33.8,33.8,1,10,34
76404,"Myotis nattereri","female",46.2090142054461,-0.171315124484997,39.7,39.7,1,21,39
76404,"Myotis nattereri","male",46.2090142054461,-0.171315124484997,39.1649350649,39.1649350649,1,77,39
76404,"Pipistrellus kuhlii","female",46.2090142054461,-0.171315124484997,32.075,32.075,1,4,33.8
76404,"Pipistrellus kuhlii","male",46.2090142054461,-0.171315124484997,31.1857142857,31.1857142857,1,7,33.8
76404,"Pipistrellus pipistrellus","female",46.2090142054461,-0.171315124484997,31.4791958902444,31.5522857142967,9,150,30.5
76404,"Pipistrellus pipistrellus","male",46.2090142054461,-0.171315124484997,30.8066726767333,30.7383480826159,9,113,30.5
76406,"Pipistrellus pipistrellus","female",46.2428586757978,0.0655702174101009,31.3,31.3148148148,2,27,30.5
76406,"Pipistrellus pipistrellus","male",46.2428586757978,0.0655702174101009,29.85833333335,29.8277777778,2,6,30.5
76411,"Pipistrellus pipistrellus","female",46.3239920314252,0.659270473777041,31.25,31.25,1,6,30.5
76411,"Pipistrellus pipistrellus","male",46.3239920314252,0.659270473777041,30.6,30.6,1,5,30.5
76680,"Rhinolophus euryale","female",40.9228273053572,37.8552902867696,46.35,46.35,2,2,46
76680,"Rhinolophus euryale","male",40.9228273053572,37.8552902867696,46.55,46.55,2,2,46
76803,"Barbastella barbastellus","female",46.216192957427,-0.784434225685656,40.0233333333,40.0233333333,1,32,39
76803,"Barbastella barbastellus","male",46.216192957427,-0.784434225685656,38.6944444444,38.6944444444,1,27,39
76803,"Myotis mystacinus","female",46.216192957427,-0.784434225685656,34.45,34.45,1,2,34
76803,"Myotis mystacinus","male",46.216192957427,-0.784434225685656,34.0625,34.0625,1,8,34
76803,"Pipistrellus pipistrellus","female",46.216192957427,-0.784434225685656,31.7011111111,31.7011111111,1,18,30.5
76803,"Pipistrellus pipistrellus","male",46.216192957427,-0.784434225685656,30.6684444444,30.6684444444,1,45,30.5
76803,"Plecotus austriacus","female",46.216192957427,-0.784434225685656,40,40,1,2,40
76803,"Plecotus austriacus","male",46.216192957427,-0.784434225685656,39.346,39.346,1,15,40
76804,"Pipistrellus pipistrellus","female",46.2342343626963,-0.666248062622302,31.45,31.45,1,8,30.5
76804,"Pipistrellus pipistrellus","male",46.2342343626963,-0.666248062622302,30.8333333333,30.8333333333,1,9,30.5
76805,"Pipistrellus pipistrellus","female",46.2520780004471,-0.547969997642305,31.3538461538,31.3538461538,1,13,30.5
76805,"Pipistrellus pipistrellus","male",46.2520780004471,-0.547969997642305,30.25,30.25,1,2,30.5
76808,"Barbastella barbastellus","female",46.3044204294053,-0.192593433760626,40.3777777778,40.3777777778,1,10,39
76808,"Barbastella barbastellus","male",46.3044204294053,-0.192593433760626,39.6,39.6,1,3,39
76808,"Pipistrellus kuhlii","female",46.3044204294053,-0.192593433760626,35.0111111111,35.0111111111,1,9,33.8
76808,"Pipistrellus kuhlii","male",46.3044204294053,-0.192593433760626,33.7,33.7,1,1,33.8
76808,"Pipistrellus pipistrellus","female",46.3044204294053,-0.192593433760626,31.41883116885,31.3944444444611,2,18,30.5
76808,"Pipistrellus pipistrellus","male",46.3044204294053,-0.192593433760626,30.4957142857,30.4749999999833,2,12,30.5
76818,"Pipistrellus pipistrellus","female",46.4659649808351,0.997591473749387,31.42142857145,31.4230769231,2,13,30.5
76818,"Pipistrellus pipistrellus","male",46.4659649808351,0.997591473749387,30.50833333335,30.4444444444667,2,9,30.5
77204,"Pipistrellus pipistrellus","female",46.3114076818995,-0.806983849478179,32.6333333333,32.6333333333,1,18,30.5
77204,"Pipistrellus pipistrellus","male",46.3114076818995,-0.806983849478179,31.15,31.15,1,4,30.5
77205,"Pipistrellus pipistrellus","female",46.3294800603086,-0.688562196063579,31.9936363636,31.9936363636,1,11,30.5
77205,"Pipistrellus pipistrellus","male",46.3294800603086,-0.688562196063579,31.2373684211,31.2373684211,1,19,30.5
77210,"Pipistrellus pipistrellus","female",46.4168670135741,-0.0950851402866123,32.6,32.6,1,10,30.5
77210,"Pipistrellus pipistrellus","male",46.4168670135741,-0.0950851402866123,30.78,30.78,1,5,30.5
77211,"Pipistrellus pipistrellus","female",46.4337481109531,0.023877616685259,31.35,31.35,1,10,30.5
77211,"Pipistrellus pipistrellus","male",46.4337481109531,0.023877616685259,29.6333333333,29.6333333333,1,3,30.5
77212,"Pipistrellus pipistrellus","female",46.4504300171226,0.142927330803119,31.2666666667,31.2666666667,1,3,30.5
77212,"Pipistrellus pipistrellus","male",46.4504300171226,0.142927330803119,30.4941176471,30.4941176471,1,17,30.5
77213,"Barbastella barbastellus","female",46.4669125528244,0.262063068413791,39.65,39.65,1,2,39
77213,"Barbastella barbastellus","male",46.4669125528244,0.262063068413791,40.12,40.12,1,10,39
77213,"Pipistrellus pipistrellus","female",46.4669125528244,0.262063068413791,31.5261904762,31.7379310344966,3,29,30.5
77213,"Pipistrellus pipistrellus","male",46.4669125528244,0.262063068413791,31.49375,31.4933333333333,2,15,30.5
77214,"Pipistrellus pipistrellus","female",46.4831955406482,0.381283891490466,31.3011111111,31.3071428571286,2,14,30.5
77214,"Pipistrellus pipistrellus","male",46.4831955406482,0.381283891490466,30.36714285715,30.3583333333417,2,12,30.5
77402,"Rhinolophus euryale","female",45.9150447678121,23.1210306939955,48.317,48.317,10,10,46
77402,"Rhinolophus ferrumequinum","female",45.9150447678121,23.1210306939955,57.0466666666667,57.0466666666667,30,30,58.4
77402,"Rhinolophus ferrumequinum","male",45.9150447678121,23.1210306939955,56.52,56.52,2,2,58.4
77613,"Myotis emarginatus","female",46.4602971455204,-0.473374509887741,40.5510638298,40.6150739271534,2,236,40.4
77613,"Myotis emarginatus","male",46.4602971455204,-0.473374509887741,39,39,1,1,40.4
77613,"Pipistrellus pipistrellus","female",46.4602971455204,-0.473374509887741,31.2272727273,31.2272727273,1,11,30.5
77613,"Pipistrellus pipistrellus","male",46.4602971455204,-0.473374509887741,30.4375,30.4375,1,8,30.5
77616,"Barbastella barbastellus","female",46.5122233580147,-0.11630134174655,39.3307692308,39.3307692308,1,13,39
77616,"Barbastella barbastellus","male",46.5122233580147,-0.11630134174655,38.25,38.25,1,4,39
77617,"Pipistrellus pipistrellus","female",46.529133686089,0.00290114654666,31.5666666667,31.5666666667,1,18,30.5
77617,"Pipistrellus pipistrellus","male",46.529133686089,0.00290114654666,30.9785714286,30.9785714286,1,14,30.5
77618,"Pipistrellus pipistrellus","female",46.5458445040741,0.122191130450974,31.55,31.55,1,2,30.5
77618,"Pipistrellus pipistrellus","male",46.5458445040741,0.122191130450974,30.58,30.58,1,10,30.5
77619,"Pipistrellus pipistrellus","female",46.5623556314995,0.241567671018609,30.8625,30.8625,1,8,30.5
77619,"Pipistrellus pipistrellus","male",46.5623556314995,0.241567671018609,31.125,31.125,1,4,30.5
77624,"Barbastella barbastellus","female",46.6419097241743,0.839715557113276,40.325,40.325,1,16,39
77624,"Barbastella barbastellus","male",46.6419097241743,0.839715557113276,38.7181818182,38.7181818182,1,11,39
77624,"Myotis bechsteinii","female",46.6419097241743,0.839715557113276,42.3666666667,42.3666666667,1,3,43
77624,"Myotis bechsteinii","male",46.6419097241743,0.839715557113276,40.7523809524,40.7523809524,1,21,43
77624,"Myotis emarginatus","female",46.6419097241743,0.839715557113276,38.91583333335,38.8043478260913,2,23,40.4
77624,"Myotis emarginatus","male",46.6419097241743,0.839715557113276,38.01743243245,38.1900305966673,2,159,40.4
77624,"Myotis nattereri","female",46.6419097241743,0.839715557113276,40.1666666667,40.1666666667,1,6,39
77624,"Myotis nattereri","male",46.6419097241743,0.839715557113276,38.71,38.71,1,10,39
78005,"Myotis bechsteinii","female",46.5198507778103,-0.733468433425069,41.6,41.6,1,1,43
78005,"Myotis bechsteinii","male",46.5198507778103,-0.733468433425069,40.6782608696,40.6782608696,1,23,43
78005,"Myotis emarginatus","female",46.5198507778103,-0.733468433425069,40.8297297297,40.8297297297,1,37,40.4
78005,"Myotis emarginatus","male",46.5198507778103,-0.733468433425069,38.6795652174,38.6795652174,1,231,40.4
78005,"Myotis nattereri","female",46.5198507778103,-0.733468433425069,38.98,38.98,1,10,39
78005,"Myotis nattereri","male",46.5198507778103,-0.733468433425069,38.85,38.85,1,20,39
78006,"Myotis emarginatus","female",46.5377868362035,-0.614479478020956,40.9288461538,40.9288461538,1,156,40.4
78006,"Myotis emarginatus","male",46.5377868362035,-0.614479478020956,38.8714285714,38.8714285714,1,7,40.4
78007,"Myotis emarginatus","female",46.5555240002416,-0.495397830469082,40.7072916667,40.7072916667,1,193,40.4
78007,"Myotis emarginatus","male",46.5555240002416,-0.495397830469082,38.6,38.6,1,2,40.4
78007,"Pipistrellus pipistrellus","female",46.5555240002416,-0.495397830469082,30.96,30.96,1,5,30.5
78007,"Pipistrellus pipistrellus","male",46.5555240002416,-0.495397830469082,30.6666666667,30.6666666667,1,6,30.5
78008,"Barbastella barbastellus","female",46.5730620790967,-0.376224412392414,39.475,39.475,1,8,39
78008,"Barbastella barbastellus","male",46.5730620790967,-0.376224412392414,38.8,38.8,1,2,39
78008,"Pipistrellus pipistrellus","female",46.5730620790967,-0.376224412392414,31.3454545455,31.3454545455,1,11,30.5
78008,"Pipistrellus pipistrellus","male",46.5730620790967,-0.376224412392414,30.525,30.525,1,4,30.5
78011,"Barbastella barbastellus","female",46.6244799233712,-0.018162819909179,39.6333333333,39.6333333333,1,4,39
78011,"Barbastella barbastellus","male",46.6244799233712,-0.018162819909179,38.2833333333,38.2833333333,1,6,39
78014,"Pipistrellus pipistrellus","female",46.6740993055683,0.340691091975049,31.43,31.43,1,10,30.5
78388,"Myotis emarginatus","female",46.6507110223336,-0.517512922322344,40.5899328859,40.5899328859,1,149,40.4
78388,"Myotis emarginatus","male",46.6507110223336,-0.517512922322344,39.5,39.5,1,1,40.4
78389,"Myotis emarginatus","female",46.6682795654139,-0.3980995720246,40.3757575758,40.3757575758,1,33,40.4
78389,"Myotis emarginatus","male",46.6682795654139,-0.3980995720246,38.8,38.8,1,1,40.4
78397,"Myotis emarginatus","male",46.8016269955699,0.560418701943172,38.2434782609,38.2434782609,1,23,40.4
78758,"Myotis emarginatus","female",46.7100610079646,-0.778749114981195,40.8138461538,40.8138461538,1,65,40.4
78761,"Pipistrellus pipistrellus","female",46.7634574258119,-0.4200661397445,31.2833333333,31.2833333333,1,6,30.5
78761,"Pipistrellus pipistrellus","male",46.7634574258119,-0.4200661397445,30.4,30.4,1,5,30.5
78763,"Myotis emarginatus","female",46.7980558032559,-0.180482728250426,40.73794871795,40.64814814815,2,54,40.4
78763,"Myotis emarginatus","male",46.7980558032559,-0.180482728250426,38.21666666665,38.29999999998,2,5,40.4
78840,"Plecotus auritus","male",47.5096834090698,9.23967916444268,39.19,39.19,1,1,39
79133,"Myotis emarginatus","female",46.8760253942812,-0.322136121900627,40.76064076175,40.7808743169831,2,366,40.4
79133,"Myotis emarginatus","male",46.8760253942812,-0.322136121900627,37.925,38.06,2,5,40.4
79137,"Pipistrellus pipistrellus","female",46.9437379633105,0.15872459670982,33.3666666667,33.3666666667,1,12,30.5
79137,"Pipistrellus pipistrellus","male",46.9437379633105,0.15872459670982,31.2666666667,31.2666666667,1,3,30.5
79208,"Pipistrellus pipistrellus","male",47.6013653069179,8.86608811905916,29.95,29.95,2,2,30.5
79211,"Pipistrellus pipistrellus","male",47.6061529218543,9.23803365053313,33.7,33.7,1,1,30.5
79235,"Pipistrellus pipistrellus","male",47.5768216929434,12.2132765384856,32.65,32.65,2,2,30.5
79373,"Barbastella barbastellus","female",45.1314850385271,28.6417201252672,40.6246153846154,40.6246153846154,13,13,39
79373,"Barbastella barbastellus","male",45.1314850385271,28.6417201252672,39.2925,39.2925,36,36,39
79373,"Myotis bechsteinii","female",45.1314850385271,28.6417201252672,43.4966666666667,43.4966666666667,6,6,43
79373,"Myotis bechsteinii","male",45.1314850385271,28.6417201252672,43.12,43.12,20,20,43
79373,"Plecotus austriacus","female",45.1314850385271,28.6417201252672,41.5,41.5,1,1,40
79373,"Plecotus austriacus","male",45.1314850385271,28.6417201252672,39.842,39.842,15,15,40
79373,"Rhinolophus ferrumequinum","female",45.1314850385271,28.6417201252672,57.445,57.445,6,6,58.4
79373,"Rhinolophus ferrumequinum","male",45.1314850385271,28.6417201252672,57.23,57.23,4,4,58.4
79499,"Myotis emarginatus","female",46.9001112421262,-0.824408886428003,40.5470588235,40.5470588235,1,17,40.4
79499,"Myotis emarginatus","male",46.9001112421262,-0.824408886428003,38.025,38.025,1,4,40.4
79499,"Pipistrellus pipistrellus","female",46.9001112421262,-0.824408886428003,31.6722222222,31.6722222222,1,18,30.5
79499,"Pipistrellus pipistrellus","male",46.9001112421262,-0.824408886428003,31.25,31.25,1,12,30.5
79500,"Myotis emarginatus","female",46.9181725647794,-0.704459215284539,40.7676470588,40.7676470588,1,34,40.4
79500,"Myotis emarginatus","male",46.9181725647794,-0.704459215284539,38.7,38.7,1,2,40.4
79502,"Barbastella barbastellus","female",46.9536945227346,-0.464275774675694,40.1857142857,40.1857142857,1,7,39
79502,"Barbastella barbastellus","male",46.9536945227346,-0.464275774675694,37.85,37.85,1,4,39
79502,"Myotis emarginatus","female",46.9536945227346,-0.464275774675694,40.0266666667,40.0266666667,1,15,40.4
79502,"Myotis emarginatus","male",46.9536945227346,-0.464275774675694,37.95,37.95,1,6,40.4
79502,"Pipistrellus pipistrellus","female",46.9536945227346,-0.464275774675694,31.6333333333,31.6333333333,1,9,30.5
79502,"Pipistrellus pipistrellus","male",46.9536945227346,-0.464275774675694,30.8333333333,30.8333333333,1,7,30.5
79503,"Pipistrellus pipistrellus","female",46.9711547678334,-0.34404389446428,30.9714285714,30.9714285714,1,9,30.5
79503,"Pipistrellus pipistrellus","male",46.9711547678334,-0.34404389446428,31.05,31.05,1,2,30.5
79606,"Myotis mystacinus","male",47.669367764705,12.3421612211957,35,35,1,1,34
79606,"Pipistrellus pipistrellus","male",47.669367764705,12.3421612211957,30.8,30.8,1,1,30.5
79606,"Plecotus auritus","male",47.669367764705,12.3421612211957,40,40,1,1,39
79612,"Barbastella barbastellus","male",47.6419652193356,13.0861899632571,38.6,38.6,1,1,39
