"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","BM_mean","wBM_mean","FAL.BM_n","wFAL.wBM_n","fal","bm","Tmax","Summer_precipitation","Tmin"
78758,"Myotis emarginatus","female",46.7100610079646,-0.778749114981195,40.8138461538,40.8138461538,8.7215384615,8.7215384615,1,65,40.4,13,23.3743896484375,1597.47595214844,2.07915039062505
78761,"Pipistrellus pipistrellus","female",46.7634574258119,-0.4200661397445,31.2833333333,31.2833333333,4.8666666667,4.8666666667,1,6,30.5,5.75,23.48046875,1610.16809082031,1.86123046875002
78761,"Pipistrellus pipistrellus","male",46.7634574258119,-0.4200661397445,30.4,30.4,4.58,4.58,1,5,30.5,5.75,23.48046875,1610.16809082031,1.86123046875002
78763,"Myotis emarginatus","female",46.7980558032559,-0.180482728250426,40.73794871795,40.64814814815,8.7687179487,8.78148148145556,2,54,40.4,13,24.157275390625,1484.22692871094,1.92348632812502
78763,"Myotis emarginatus","male",46.7980558032559,-0.180482728250426,38.21666666665,38.29999999998,6.86666666665,6.91999999998,2,5,40.4,13,24.157275390625,1484.22692871094,1.92348632812502
78840,"Plecotus auritus","male",47.5096834090698,9.23967916444268,39.19,39.19,8,8,1,1,39,7.5,22.439013671875,3956.09912109375,-3.38579101562499
79133,"Myotis emarginatus","female",46.8760253942812,-0.322136121900627,40.76064076175,40.7808743169831,8.39479883195,8.35963649325355,2,366,40.4,13,23.8135009765625,1485.13037109375,1.906005859375
79133,"Myotis emarginatus","male",46.8760253942812,-0.322136121900627,37.925,38.06,6.4875,6.42,2,5,40.4,13,23.8135009765625,1485.13037109375,1.906005859375
79137,"Pipistrellus pipistrellus","female",46.9437379633105,0.15872459670982,33.3666666667,33.3666666667,5.025,5.025,1,12,30.5,5.75,24.5671875,1459.88989257812,1.98100585937505
79137,"Pipistrellus pipistrellus","male",46.9437379633105,0.15872459670982,31.2666666667,31.2666666667,4.9,4.9,1,3,30.5,5.75,24.5671875,1459.88989257812,1.98100585937505
79208,"Pipistrellus pipistrellus","male",47.6013653069179,8.86608811905916,29.95,29.95,5,5,2,2,30.5,5.75,23.009814453125,3083.49145507812,-2.89958496093749
79211,"Pipistrellus pipistrellus","male",47.6061529218543,9.23803365053313,33.7,33.7,8.5,8.5,1,1,30.5,5.75,22.7875244140625,3350.28076171875,-2.96218261718747
79235,"Pipistrellus pipistrellus","male",47.5768216929434,12.2132765384856,32.65,32.65,5,5,2,2,30.5,5.75,19.7405517578125,6779.70263671875,-9.43801269531247
79373,"Barbastella barbastellus","female",45.1314850385271,28.6417201252672,40.6246153846154,40.6246153846154,9.35384615384615,9.35384615384615,13,13,39,9.5,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Barbastella barbastellus","male",45.1314850385271,28.6417201252672,39.2925,39.2925,8.80555555555556,8.80555555555556,36,36,39,9.5,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Myotis bechsteinii","female",45.1314850385271,28.6417201252672,43.4966666666667,43.4966666666667,10.6,10.6,6,6,43,10.5,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Myotis bechsteinii","male",45.1314850385271,28.6417201252672,43.12,43.12,9.9,9.9,20,20,43,10.5,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Plecotus austriacus","female",45.1314850385271,28.6417201252672,41.5,41.5,9.8,9.8,1,1,40,8,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Plecotus austriacus","male",45.1314850385271,28.6417201252672,39.842,39.842,8.58,8.58,15,15,40,8,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Rhinolophus ferrumequinum","female",45.1314850385271,28.6417201252672,57.445,57.445,28.65,28.65,6,6,58.4,23.5,27.099658203125,1585.43640136719,-3.36318359374997
79373,"Rhinolophus ferrumequinum","male",45.1314850385271,28.6417201252672,57.23,57.23,21.975,21.975,4,4,58.4,23.5,27.099658203125,1585.43640136719,-3.36318359374997
79499,"Myotis emarginatus","female",46.9001112421262,-0.824408886428003,40.5470588235,40.5470588235,8.7,8.7,1,17,40.4,13,23.400927734375,1472.00122070312,2.09765625
79499,"Myotis emarginatus","male",46.9001112421262,-0.824408886428003,38.025,38.025,7.1,7.1,1,4,40.4,13,23.400927734375,1472.00122070312,2.09765625
79499,"Pipistrellus pipistrellus","female",46.9001112421262,-0.824408886428003,31.6722222222,31.6722222222,4.8611111111,4.8611111111,1,18,30.5,5.75,23.400927734375,1472.00122070312,2.09765625
79499,"Pipistrellus pipistrellus","male",46.9001112421262,-0.824408886428003,31.25,31.25,4.7083333333,4.7083333333,1,12,30.5,5.75,23.400927734375,1472.00122070312,2.09765625
79500,"Myotis emarginatus","female",46.9181725647794,-0.704459215284539,40.7676470588,40.7676470588,8.9205882353,8.9205882353,1,34,40.4,13,23.38662109375,1492.18994140625,1.99501953125002
79500,"Myotis emarginatus","male",46.9181725647794,-0.704459215284539,38.7,38.7,8.05,8.05,1,2,40.4,13,23.38662109375,1492.18994140625,1.99501953125002
79502,"Barbastella barbastellus","female",46.9536945227346,-0.464275774675694,40.1857142857,40.1857142857,9.3928571429,9.3928571429,1,7,39,9.5,23.862158203125,1418.34130859375,2.01821289062502
79502,"Barbastella barbastellus","male",46.9536945227346,-0.464275774675694,37.85,37.85,8.125,8.125,1,4,39,9.5,23.862158203125,1418.34130859375,2.01821289062502
79502,"Myotis emarginatus","female",46.9536945227346,-0.464275774675694,40.0266666667,40.0266666667,7.6733333333,7.6733333333,1,15,40.4,13,23.862158203125,1418.34130859375,2.01821289062502
79502,"Myotis emarginatus","male",46.9536945227346,-0.464275774675694,37.95,37.95,6.4166666667,6.4166666667,1,6,40.4,13,23.862158203125,1418.34130859375,2.01821289062502
79502,"Pipistrellus pipistrellus","female",46.9536945227346,-0.464275774675694,31.6333333333,31.6333333333,5.2222222222,5.2222222222,1,9,30.5,5.75,23.862158203125,1418.34130859375,2.01821289062502
79502,"Pipistrellus pipistrellus","male",46.9536945227346,-0.464275774675694,30.8333333333,30.8333333333,4.7916666667,4.7916666667,1,7,30.5,5.75,23.862158203125,1418.34130859375,2.01821289062502
79503,"Pipistrellus pipistrellus","female",46.9711547678334,-0.34404389446428,30.9714285714,30.9714285714,5.0714285714,5.0714285714,1,9,30.5,5.75,24.0098876953125,1411.69555664062,1.98723144531255
79503,"Pipistrellus pipistrellus","male",46.9711547678334,-0.34404389446428,31.05,31.05,5,5,1,2,30.5,5.75,24.0098876953125,1411.69555664062,1.98723144531255
79606,"Myotis mystacinus","male",47.669367764705,12.3421612211957,35,35,5,5,1,1,34,5.5,20.055419921875,6797.15673828125,-8.77504882812497
79606,"Pipistrellus pipistrellus","male",47.669367764705,12.3421612211957,30.8,30.8,6,6,1,1,30.5,5.75,20.055419921875,6797.15673828125,-8.77504882812497
79606,"Plecotus auritus","male",47.669367764705,12.3421612211957,40,40,8.5,8.5,1,1,39,7.5,20.055419921875,6797.15673828125,-8.77504882812497
79612,"Barbastella barbastellus","male",47.6419652193356,13.0861899632571,38.6,38.6,7.5,7.5,1,1,39,9.5,20.4823486328125,6379.716796875,-8.60302734375
79612,"Myotis mystacinus","male",47.6419652193356,13.0861899632571,34.8,34.8,4,4,1,1,34,5.5,20.4823486328125,6379.716796875,-8.60302734375
79872,"Myotis bechsteinii","female",47.083534742336,-0.245474940527176,41.9,41.9,9.1,9.1,1,3,43,10.5,24.4304931640625,1301.98608398438,2.18012695312501
79872,"Myotis bechsteinii","male",47.083534742336,-0.245474940527176,40.7892857143,40.7892857143,8.8357142857,8.8357142857,1,14,43,10.5,24.4304931640625,1301.98608398438,2.18012695312501
79872,"Myotis emarginatus","female",47.083534742336,-0.245474940527176,40.8333333333,40.8333333333,9.2866666667,9.2866666667,1,15,40.4,13,24.4304931640625,1301.98608398438,2.18012695312501
79872,"Myotis emarginatus","male",47.083534742336,-0.245474940527176,38.6096774194,38.6096774194,7.0443548387,7.0443548387,1,125,40.4,13,24.4304931640625,1301.98608398438,2.18012695312501
79872,"Myotis nattereri","female",47.083534742336,-0.245474940527176,40.7,40.7,7.6,7.6,1,2,39,8.5,24.4304931640625,1301.98608398438,2.18012695312501
79872,"Myotis nattereri","male",47.083534742336,-0.245474940527176,38.7125,38.7125,7.0375,7.0375,1,8,39,8.5,24.4304931640625,1301.98608398438,2.18012695312501
79873,"Myotis emarginatus","female",47.1006233728954,-0.124814253775192,39.62,39.62,7.75,7.75,1,20,40.4,13,24.45380859375,1310.78051757812,2.19125976562503
80060,"Myotis mystacinus","male",46.6632438166939,22.8409261577948,34.4611764705882,34.4611764705882,4.85294117647059,4.85294117647059,17,17,34,5.5,18.3263427734375,4390.59423828125,-9.40727539062499
80060,"Pipistrellus pipistrellus","female",46.6632438166939,22.8409261577948,32.2,32.2,5.13333333333333,5.13333333333333,3,3,30.5,5.75,18.3263427734375,4390.59423828125,-9.40727539062499
80060,"Pipistrellus pipistrellus","male",46.6632438166939,22.8409261577948,30.9576923076923,30.9576923076923,4.36538461538461,4.36538461538461,26,26,30.5,5.75,18.3263427734375,4390.59423828125,-9.40727539062499
80060,"Plecotus auritus","female",46.6632438166939,22.8409261577948,39.04,39.04,7.98,7.98,5,5,39,7.5,18.3263427734375,4390.59423828125,-9.40727539062499
80060,"Plecotus auritus","male",46.6632438166939,22.8409261577948,38.9566666666667,38.9566666666667,7.65,7.65,6,6,39,7.5,18.3263427734375,4390.59423828125,-9.40727539062499
80237,"Myotis emarginatus","female",47.1612957006692,-0.388136535734851,39.775,39.775,8.6083333333,8.6083333333,1,24,40.4,13,24.220556640625,1292.64465332031,2.18515625000003
80338,"Eptesicus nilssonii","male",47.869512149202,12.1030792744066,39.4,39.4,10.5,10.5,1,1,40.5,11,22.87919921875,5425.86376953125,-5.50927734375
80338,"Myotis mystacinus","female",47.869512149202,12.1030792744066,35.9,35.9,4.5,4.5,1,1,34,5.5,22.87919921875,5425.86376953125,-5.50927734375
80339,"Pipistrellus pipistrellus","female",47.8658707789833,12.2277277968016,32,32,4.3,4.3,1,1,30.5,5.75,22.3759765625,5643.93359375,-5.77583007812495
80339,"Pipistrellus pipistrellus","male",47.8658707789833,12.2277277968016,32.275,32.275,5.125,5.125,4,4,30.5,5.75,22.3759765625,5643.93359375,-5.77583007812495
80423,"Myotis bechsteinii","male",46.8213474292344,22.5115633814696,42.5514285714286,42.5514285714286,9.07857142857143,9.07857142857143,14,14,43,10.5,21.7725341796875,3982.84912109375,-6.57111816406245
80423,"Myotis emarginatus","female",46.8213474292344,22.5115633814696,40.96,40.96,11.1,11.1,1,1,40.4,13,21.7725341796875,3982.84912109375,-6.57111816406245
80423,"Myotis emarginatus","male",46.8213474292344,22.5115633814696,38.1395833333333,38.1395833333333,7.45,7.45,24,24,40.4,13,21.7725341796875,3982.84912109375,-6.57111816406245
80426,"Myotis bechsteinii","female",46.7575908875625,22.8679715619864,43.49,43.49,10,10,1,1,43,10.5,18.899560546875,4178.91845703125,-8.940673828125
80426,"Myotis bechsteinii","male",46.7575908875625,22.8679715619864,42.465,42.465,9.08571428571429,9.08571428571429,14,14,43,10.5,18.899560546875,4178.91845703125,-8.940673828125
80426,"Myotis nattereri","female",46.7575908875625,22.8679715619864,39.6,39.6,7.3,7.3,1,1,39,8.5,18.899560546875,4178.91845703125,-8.940673828125
80426,"Myotis nattereri","male",46.7575908875625,22.8679715619864,41.4366666666667,41.4366666666667,7.33333333333333,7.33333333333333,3,3,39,8.5,18.899560546875,4178.91845703125,-8.940673828125
80429,"Pipistrellus pipistrellus","female",46.6920614139694,23.2233696963841,31.7884210526316,31.7884210526316,5.28947368421053,5.28947368421053,38,38,30.5,5.75,19.5782470703125,3548.44262695312,-8.33762207031248
80449,"Barbastella barbastellus","female",46.2103663568878,25.5652320080239,39.8316666666667,39.8316666666667,9.55833333333333,9.55833333333333,12,12,39,9.5,21.68427734375,3093.0849609375,-8.60859374999995
80449,"Barbastella barbastellus","male",46.2103663568878,25.5652320080239,38.8940909090909,38.8940909090909,8.60909090909091,8.60909090909091,22,22,39,9.5,21.68427734375,3093.0849609375,-8.60859374999995
80702,"Barbastella barbastellus","male",47.9658023104207,12.1076669902048,38.5,38.5,7,7,2,2,39,9.5,22.9456787109375,4836.7021484375,-4.58247070312495
80703,"Pipistrellus pipistrellus","male",47.9621542396096,12.2325868897002,29.7,29.7,4.5,4.5,1,1,30.5,5.75,22.7145263671875,4971.69921875,-4.65329589843748
80704,"Pipistrellus pipistrellus","female",47.9582962495335,12.3574855566528,31.5,31.5,8.5,8.5,1,1,30.5,5.75,22.4240966796875,5137.95654296875,-4.76315917968748
80711,"Barbastella barbastellus","female",47.9254167956385,13.2310826548703,39.8,39.8,9,9,1,1,39,9.5,21.623583984375,4823.3154296875,-5.98347167968745
80785,"Myotis emarginatus","female",46.9573512909561,22.2993911754614,39.785,39.785,7.4,7.4,2,2,40.4,13,24.661279296875,2672.72509765625,-4.78732910156248
80785,"Myotis emarginatus","male",46.9573512909561,22.2993911754614,39.03,39.03,7.47096774193548,7.47096774193548,31,31,40.4,13,24.661279296875,2672.72509765625,-4.78732910156248
80785,"Myotis nattereri","female",46.9573512909561,22.2993911754614,41.306,41.306,7.508,7.508,25,25,39,8.5,24.661279296875,2672.72509765625,-4.78732910156248
80785,"Myotis nattereri","male",46.9573512909561,22.2993911754614,40.6005,40.6005,7.415,7.415,20,20,39,8.5,24.661279296875,2672.72509765625,-4.78732910156248
80785,"Rhinolophus ferrumequinum","female",46.9573512909561,22.2993911754614,56.73,56.73,21.7571428571429,21.7571428571429,7,7,58.4,23.5,24.661279296875,2672.72509765625,-4.78732910156248
80785,"Rhinolophus ferrumequinum","male",46.9573512909561,22.2993911754614,56.075,56.075,21.775,21.775,4,4,58.4,23.5,24.661279296875,2672.72509765625,-4.78732910156248
80794,"Myotis emarginatus","female",46.7639782687717,23.3696924181121,40.3792857142857,40.3792857142857,9.34183673469388,9.34183673469388,98,98,40.4,13,22.5845703125,2843.57250976562,-6.46391601562499
80794,"Rhinolophus ferrumequinum","female",46.7639782687717,23.3696924181121,57.3354761904762,57.3354761904762,21.5904761904762,21.5904761904762,42,42,58.4,23.5,22.5845703125,2843.57250976562,-6.46391601562499
80794,"Rhinolophus ferrumequinum","male",46.7639782687717,23.3696924181121,56.568,56.568,19.12,19.12,5,5,58.4,23.5,22.5845703125,2843.57250976562,-6.46391601562499
81065,"Myotis nattereri","female",48.0584047474598,12.2374672153247,39.4,39.4,10,10,1,1,39,8.5,22.81435546875,4236.1005859375,-4.00527343749997
81065,"Pipistrellus pipistrellus","female",48.0584047474598,12.2374672153247,31.6,31.6,7,7,1,1,30.5,5.75,22.81435546875,4236.1005859375,-4.00527343749997
81069,"Plecotus auritus","male",48.0416829571498,12.7380114487437,38.3,38.3,7.5,7.5,1,1,39,7.5,22.9021728515625,4231.40771484375,-4.31525878906245
81070,"Myotis emarginatus","male",48.0369771192226,12.8630851712488,39,39,8.5,8.5,1,1,40.4,13,22.9628662109375,4294.1689453125,-4.37971191406245
81070,"Pipistrellus pipistrellus","female",48.0369771192226,12.8630851712488,32.7,32.7,6,6,1,1,30.5,5.75,22.9628662109375,4294.1689453125,-4.37971191406245
81070,"Pipistrellus pipistrellus","male",48.0369771192226,12.8630851712488,30.9,30.9,4.5,4.5,1,1,30.5,5.75,22.9628662109375,4294.1689453125,-4.37971191406245
81072,"Plecotus auritus","female",48.0269353640565,13.113149524061,42.1,42.1,8.5,8.5,1,1,39,7.5,22.256640625,4306.55322265625,-5.0443115234375
81420,"Barbastella barbastellus","female",48.1546224008843,12.2423689130909,42.5,42.5,10,10,1,1,39,9.5,22.7993896484375,3811.84619140625,-3.789306640625
81899,"Myotis emarginatus","female",46.7621779175519,24.8751605434962,40.5942307692308,40.5942307692308,8.87692307692308,8.87692307692308,26,26,40.4,13,23.4238037109375,2944.70776367188,-7.09516601562495
82278,"Pipistrellus pipistrellus","female",46.7801505688972,25.259434684127,31.6935294117647,31.6935294117647,6.28823529411765,6.28823529411765,34,34,30.5,5.75,18.382177734375,3499.07446289062,-10.81669921875
84872,"Eptesicus serotinus","male",49.0467098260831,11.0068038449215,51.2,51.2,19.99,19.99,2,2,53,21.5,22.41669921875,2617.115234375,-3.37563476562497
84872,"Pipistrellus pipistrellus","female",49.0467098260831,11.0068038449215,29.3,29.3,5.11615384615385,5.11615384615385,26,26,30.5,5.75,22.41669921875,2617.115234375,-3.37563476562497
84872,"Pipistrellus pipistrellus","male",49.0467098260831,11.0068038449215,29.9384615384615,29.9384615384615,4.64769230769231,4.64769230769231,13,13,30.5,5.75,22.41669921875,2617.115234375,-3.37563476562497
84872,"Plecotus auritus","male",49.0467098260831,11.0068038449215,39.975,39.975,7.645,7.645,4,4,39,7.5,22.41669921875,2617.115234375,-3.37563476562497
86617,"Pipistrellus kuhlii","male",47.0325641296229,28.8052465265307,34.6533333333333,34.6533333333333,6.16666666666667,6.16666666666667,3,3,33.8,7.5,26.4650146484375,1873.0908203125,-5.08395996093748
86852,"Eptesicus serotinus","male",49.4277936310696,5.9694756905644,52.125,52.125,23.05,23.05,4,4,53,21.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis bechsteinii","male",49.4277936310696,5.9694756905644,42.3571428571429,42.3571428571429,9.43142857142857,9.43142857142857,7,7,43,10.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis emarginatus","female",49.4277936310696,5.9694756905644,40,40,9.5,9.5,1,1,40.4,13,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis emarginatus","male",49.4277936310696,5.9694756905644,39.3333333333333,39.3333333333333,9.93333333333333,9.93333333333333,3,3,40.4,13,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis mystacinus","female",49.4277936310696,5.9694756905644,35,35,5.7,5.7,1,1,34,5.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis mystacinus","male",49.4277936310696,5.9694756905644,34.5,34.5,4.65,4.65,2,2,34,5.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis nattereri","female",49.4277936310696,5.9694756905644,40,40,7.1,7.1,1,1,39,8.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Myotis nattereri","male",49.4277936310696,5.9694756905644,39.5714285714286,39.5714285714286,8.02857142857143,8.02857142857143,7,7,39,8.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Pipistrellus pipistrellus","female",49.4277936310696,5.9694756905644,33,33,4.7,4.7,1,1,30.5,5.75,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Pipistrellus pipistrellus","male",49.4277936310696,5.9694756905644,30.9,30.9,4.8,4.8,1,1,30.5,5.75,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Plecotus auritus","female",49.4277936310696,5.9694756905644,39.2666666666667,39.2666666666667,8.04666666666667,8.04666666666667,3,3,39,7.5,21.699462890625,2319.0498046875,-1.31135253906245
86852,"Plecotus auritus","male",49.4277936310696,5.9694756905644,38.2090909090909,38.2090909090909,7.43636363636364,7.43636363636364,11,11,39,7.5,21.699462890625,2319.0498046875,-1.31135253906245
